isbn,book_name,cost,quantity,rating,pages,book_image_url,author_id,category_id,description,publisher_id
186290790,Đi qua hoa cúc (Tái Bản 2022),40000,176.0,4.8,236,https://salt.tikicdn.com/ts/product/93/05/08/ee5676f96342d454ebdf4701dc6aab52.jpg,122,5,'Đi qua hoa cúc (Tái Bản 2022)' là hành trình khám phá nội tâm và thế giới xung quanh đầy thú vị. Tác phẩm chứa đựng những thông điệp ý nghĩa và chân thực. Người đọc sẽ tìm thấy sự đồng cảm trong từng câu chữ. Đây là một cuốn sách mang tính nhân văn sâu sắc.,9
394013,Trọn Bộ 6 Tập: Tru Tiên (Tái Bản),780000,3680.0,4.8,,https://salt.tikicdn.com/media/catalog/product/t/r/tru-tien.jpg,1020,3,"Cuốn sách 'Trọn Bộ 6 Tập: Tru Tiên (Tái Bản)' mang đến một góc nhìn mới mẻ và đầy cảm hứng. Qua từng trang sách, độc giả sẽ cảm nhận được chiều sâu của tư duy và cảm xúc. Tác phẩm này không chỉ giải trí mà còn giúp người đọc chiêm nghiệm về cuộc sống. Một cuốn sách đáng đọc trong mọi thời điểm.",4
71907876,Từ Điển Tiếng “Em”,69000,19986.0,4.8,280,https://salt.tikicdn.com/ts/product/e6/a5/3a/14338e7ae795f56d66996b611070b173.jpg,1021,3,"Cuốn sách 'Từ Điển Tiếng “Em”' mang đến một góc nhìn mới mẻ và đầy cảm hứng. Qua từng trang sách, độc giả sẽ cảm nhận được chiều sâu của tư duy và cảm xúc. Tác phẩm này không chỉ giải trí mà còn giúp người đọc chiêm nghiệm về cuộc sống. Một cuốn sách đáng đọc trong mọi thời điểm.",12
56801013,Kẻ Lừa Đảo Chân Thật,118000,272.0,4.8,310,https://salt.tikicdn.com/ts/product/4c/93/8e/7726a4611ad1b2361dbc0ea3e899cb30.jpg,1022,1,"Với tựa đề 'Kẻ Lừa Đảo Chân Thật', tác phẩm gợi mở nhiều suy tư về con người và xã hội. Lối kể chuyện hấp dẫn kết hợp cùng nội dung gần gũi tạo nên một trải nghiệm đọc tuyệt vời. Đây là một lựa chọn lý tưởng cho những ai yêu thích sách giàu cảm xúc và triết lý.",1
207400594,"""Đức Phật"" nơi công sở",75000,4.0,5.0,300,https://salt.tikicdn.com/ts/product/c1/cd/bc/5c9048e27c9dd6b35e7ce1938363320c.jpg,456,3,"Với tựa đề '""Đức Phật"" nơi công sở', tác phẩm gợi mở nhiều suy tư về con người và xã hội. Lối kể chuyện hấp dẫn kết hợp cùng nội dung gần gũi tạo nên một trải nghiệm đọc tuyệt vời. Đây là một lựa chọn lý tưởng cho những ai yêu thích sách giàu cảm xúc và triết lý.",3
170098856,Đi Vòng Thế Giới Vẫn Quanh Một Người,96000,610.0,4.8,240,https://salt.tikicdn.com/ts/product/8b/bf/39/908530b1b108fc025ebd28e144b17d4d.jpg,1023,3,"Cuốn sách 'Đi Vòng Thế Giới Vẫn Quanh Một Người' mang đến một góc nhìn mới mẻ và đầy cảm hứng. Qua từng trang sách, độc giả sẽ cảm nhận được chiều sâu của tư duy và cảm xúc. Tác phẩm này không chỉ giải trí mà còn giúp người đọc chiêm nghiệm về cuộc sống. Một cuốn sách đáng đọc trong mọi thời điểm.",12
138143167,Flow - Dòng Chảy,228000,1.0,0.0,,https://salt.tikicdn.com/ts/product/aa/01/e0/892b12d1de871cb5905545cf82fa5749.jpg,109,2,'Flow - Dòng Chảy' đưa người đọc vào một thế giới tinh tế và chân thực. Cuốn sách không chỉ kể chuyện mà còn truyền tải những giá trị sống ý nghĩa. Những ai từng trải qua thăng trầm cuộc sống sẽ thấy mình trong từng trang sách. Một tác phẩm đáng để nghiền ngẫm.,29
58732189,Liệu Pháp Tâm Lý: Ứng Dụng Màu Sắc Thay Đổi Cuộc Sống,159000,2364.0,4.8,300,https://salt.tikicdn.com/ts/product/cc/0a/91/a74d85d0eea17a9af26f4cf3fa3b1a21.jpg,5,2,'Liệu Pháp Tâm Lý: Ứng Dụng Màu Sắc Thay Đổi Cuộc Sống' đưa người đọc vào một thế giới tinh tế và chân thực. Cuốn sách không chỉ kể chuyện mà còn truyền tải những giá trị sống ý nghĩa. Những ai từng trải qua thăng trầm cuộc sống sẽ thấy mình trong từng trang sách. Một tác phẩm đáng để nghiền ngẫm.,17
176550205,Black Jack 09 (Bìa Mền),30000,1035.0,5.0,200,https://salt.tikicdn.com/ts/product/85/a9/98/9d16dcb31b1c1ed7388639de1567bec3.jpg,131,3,'Black Jack 09 (Bìa Mền)' là hành trình khám phá nội tâm và thế giới xung quanh đầy thú vị. Tác phẩm chứa đựng những thông điệp ý nghĩa và chân thực. Người đọc sẽ tìm thấy sự đồng cảm trong từng câu chữ. Đây là một cuốn sách mang tính nhân văn sâu sắc.,9
9843940,Con Dê Zlateh Và Những Truyện Khác,130000,707.0,5.0,467,https://salt.tikicdn.com/ts/product/73/02/66/2ab46880c447a1fdfc183214c0f89955.jpg,1024,1,'Con Dê Zlateh Và Những Truyện Khác' là hành trình khám phá nội tâm và thế giới xung quanh đầy thú vị. Tác phẩm chứa đựng những thông điệp ý nghĩa và chân thực. Người đọc sẽ tìm thấy sự đồng cảm trong từng câu chữ. Đây là một cuốn sách mang tính nhân văn sâu sắc.,4
9687403,"The Book Of Leadership - Dẫn Dắt Bản Thân, Đội Nhóm Và Tổ Chức Vươn Xa",218000,7737.0,4.8,564,https://salt.tikicdn.com/ts/product/49/18/9f/89c33fa7cd5cad9ee596cddeb812700d.jpg,1025,2,"Cuốn sách 'The Book Of Leadership - Dẫn Dắt Bản Thân, Đội Nhóm Và Tổ Chức Vươn Xa' mang đến một góc nhìn mới mẻ và đầy cảm hứng. Qua từng trang sách, độc giả sẽ cảm nhận được chiều sâu của tư duy và cảm xúc. Tác phẩm này không chỉ giải trí mà còn giúp người đọc chiêm nghiệm về cuộc sống. Một cuốn sách đáng đọc trong mọi thời điểm.",4
148802212,Phong Ma Yến Tước Tập 1 - Nuối Tiếc Giang Hồ,215000,,0.0,460,https://salt.tikicdn.com/ts/product/16/81/6c/1b98c1c0065dd467f536e9ae1eb466fc.jpg,5,1,'Phong Ma Yến Tước Tập 1 - Nuối Tiếc Giang Hồ' đưa người đọc vào một thế giới tinh tế và chân thực. Cuốn sách không chỉ kể chuyện mà còn truyền tải những giá trị sống ý nghĩa. Những ai từng trải qua thăng trầm cuộc sống sẽ thấy mình trong từng trang sách. Một tác phẩm đáng để nghiền ngẫm.,3
111581991,Chuyển hóa cuộc đời - Vươn tới thành công,290000,499.0,4.8,218,https://salt.tikicdn.com/ts/product/31/7c/7d/a40fae8f2e617dfba072391e3fad1211.jpg,5,8,"'Chuyển hóa cuộc đời - Vươn tới thành công' là một tác phẩm sâu sắc, khám phá những cung bậc cảm xúc con người. Cuốn sách đưa người đọc đến với một hành trình đầy suy ngẫm và xúc động. Với ngôn từ giản dị nhưng sâu lắng, nó chạm đến trái tim của mọi độc giả. Đây là lựa chọn tuyệt vời cho những ai đang tìm kiếm sự đồng cảm và hiểu biết.",17
200039678,Những Tấm lòng Cao cả (Bản mới 2022 - Kèm hình minh họa),90000,29.0,5.0,200,https://salt.tikicdn.com/ts/product/b0/25/3a/070c7f22632d878f352ff878886a270f.jpg,1026,4,"'Những Tấm lòng Cao cả (Bản mới 2022 - Kèm hình minh họa)' là một tác phẩm sâu sắc, khám phá những cung bậc cảm xúc con người. Cuốn sách đưa người đọc đến với một hành trình đầy suy ngẫm và xúc động. Với ngôn từ giản dị nhưng sâu lắng, nó chạm đến trái tim của mọi độc giả. Đây là lựa chọn tuyệt vời cho những ai đang tìm kiếm sự đồng cảm và hiểu biết.",24
36399672,Trò Đùa Của Sự Ngẫu Nhiên,179000,2084.0,4.6,390,https://salt.tikicdn.com/ts/product/7c/99/db/0aff7562ccdbcf9a330c18b5514937da.jpg,1027,2,'Trò Đùa Của Sự Ngẫu Nhiên' là hành trình khám phá nội tâm và thế giới xung quanh đầy thú vị. Tác phẩm chứa đựng những thông điệp ý nghĩa và chân thực. Người đọc sẽ tìm thấy sự đồng cảm trong từng câu chữ. Đây là một cuốn sách mang tính nhân văn sâu sắc.,4
205851873,"Sách Bizbooks - Sự thông minh trong hài hước: Nói tinh tế, dễ vào tim",139000,19.0,0.0,247,https://salt.tikicdn.com/ts/product/bc/a3/96/e76e5d39bf0fb51b6048b81dd9b9dda6.jpg,780,2,"'Sách Bizbooks - Sự thông minh trong hài hước: Nói tinh tế, dễ vào tim' là một tác phẩm sâu sắc, khám phá những cung bậc cảm xúc con người. Cuốn sách đưa người đọc đến với một hành trình đầy suy ngẫm và xúc động. Với ngôn từ giản dị nhưng sâu lắng, nó chạm đến trái tim của mọi độc giả. Đây là lựa chọn tuyệt vời cho những ai đang tìm kiếm sự đồng cảm và hiểu biết.",14
173135247,"Tiền Đấu Với Vàng (Tái Bản): Đồng Đô-La, Tiêu Chuẩn Vàng, Chứng Khoán Hóa Và Câu Chuyện Kì Lạ Về Hệ Thống Tài Chính Thế Giới (Tái Bản Đổi Tên Và Hiệu Đính Sự Lụi Tàn Của Đồng Tiền)",159000,199.0,4.7,576,https://salt.tikicdn.com/ts/product/84/c0/f5/379a09a6cfb3f92910b0fea809b1890a.jpg,1028,12,"'Tiền Đấu Với Vàng (Tái Bản): Đồng Đô-La, Tiêu Chuẩn Vàng, Chứng Khoán Hóa Và Câu Chuyện Kì Lạ Về Hệ Thống Tài Chính Thế Giới (Tái Bản Đổi Tên Và Hiệu Đính Sự Lụi Tàn Của Đồng Tiền)' đưa người đọc vào một thế giới tinh tế và chân thực. Cuốn sách không chỉ kể chuyện mà còn truyền tải những giá trị sống ý nghĩa. Những ai từng trải qua thăng trầm cuộc sống sẽ thấy mình trong từng trang sách. Một tác phẩm đáng để nghiền ngẫm.",33
170490710,"Bàn Về Cách Sống – Đối Thoại Giữa Triết Gia, Bác Sĩ Và Nhà Sư",139000,257.0,4.8,361,https://salt.tikicdn.com/ts/product/2e/eb/64/da105b13bebc7e35dc2abed7b6da0493.png,1029,2,"'Bàn Về Cách Sống – Đối Thoại Giữa Triết Gia, Bác Sĩ Và Nhà Sư' là một tác phẩm sâu sắc, khám phá những cung bậc cảm xúc con người. Cuốn sách đưa người đọc đến với một hành trình đầy suy ngẫm và xúc động. Với ngôn từ giản dị nhưng sâu lắng, nó chạm đến trái tim của mọi độc giả. Đây là lựa chọn tuyệt vời cho những ai đang tìm kiếm sự đồng cảm và hiểu biết.",3
198426986,Hồ Sơ Tâm Lý Học - Tâm Thần Hay Kẻ Điên,149000,16.0,5.0,,https://salt.tikicdn.com/ts/product/34/c2/0b/0eb76a2519d630e1146a73ac0943725f.jpg,5,3,"'Hồ Sơ Tâm Lý Học - Tâm Thần Hay Kẻ Điên' là một tác phẩm sâu sắc, khám phá những cung bậc cảm xúc con người. Cuốn sách đưa người đọc đến với một hành trình đầy suy ngẫm và xúc động. Với ngôn từ giản dị nhưng sâu lắng, nó chạm đến trái tim của mọi độc giả. Đây là lựa chọn tuyệt vời cho những ai đang tìm kiếm sự đồng cảm và hiểu biết.",10
74793317,Infinite Dendrogram 02 - Những Quái Thú Bất Tử,125000,6.0,5.0,350,https://salt.tikicdn.com/ts/product/51/89/ad/fd13532677c75442ab9dedbbe15b9c05.jpg,337,3,'Infinite Dendrogram 02 - Những Quái Thú Bất Tử' là hành trình khám phá nội tâm và thế giới xung quanh đầy thú vị. Tác phẩm chứa đựng những thông điệp ý nghĩa và chân thực. Người đọc sẽ tìm thấy sự đồng cảm trong từng câu chữ. Đây là một cuốn sách mang tính nhân văn sâu sắc.,3
68620091,COMBO SÁCH SONG NGỮ (Tin vào chính mình + Ping Vượt ao tù ra biển lớn),166000,,0.0,,https://salt.tikicdn.com/ts/product/17/da/b6/f5f8bf4b381efd95c24290ba456a4aeb.jpg,5,2,"Với tựa đề 'COMBO SÁCH SONG NGỮ (Tin vào chính mình + Ping Vượt ao tù ra biển lớn)', tác phẩm gợi mở nhiều suy tư về con người và xã hội. Lối kể chuyện hấp dẫn kết hợp cùng nội dung gần gũi tạo nên một trải nghiệm đọc tuyệt vời. Đây là một lựa chọn lý tưởng cho những ai yêu thích sách giàu cảm xúc và triết lý.",7
161426354,Netflix - Phá Bỏ Nguyên Tắc Để Bứt Phá,198000,410.0,5.0,406,https://salt.tikicdn.com/ts/product/a6/63/54/7ce51278b1c51d2140d4675665cb5633.jpg,1030,15,'Netflix - Phá Bỏ Nguyên Tắc Để Bứt Phá' đưa người đọc vào một thế giới tinh tế và chân thực. Cuốn sách không chỉ kể chuyện mà còn truyền tải những giá trị sống ý nghĩa. Những ai từng trải qua thăng trầm cuộc sống sẽ thấy mình trong từng trang sách. Một tác phẩm đáng để nghiền ngẫm.,9
155416328,90 Ngày Làm Chủ Cảm Xúc - Chinh Phục Hạnh Phúc Tập 3 (Tái bản 2021),270000,,0.0,332,https://salt.tikicdn.com/ts/product/7b/b0/86/aecb1c18250eacb00f7bcba973fa79dd.png,457,2,"'90 Ngày Làm Chủ Cảm Xúc - Chinh Phục Hạnh Phúc Tập 3 (Tái bản 2021)' là một tác phẩm sâu sắc, khám phá những cung bậc cảm xúc con người. Cuốn sách đưa người đọc đến với một hành trình đầy suy ngẫm và xúc động. Với ngôn từ giản dị nhưng sâu lắng, nó chạm đến trái tim của mọi độc giả. Đây là lựa chọn tuyệt vời cho những ai đang tìm kiếm sự đồng cảm và hiểu biết.",14
198733996,The Design Thinking Life Playbook: Tư Duy Thiết Kế Ứng Dụng Trong Cuộc Sống,239000,,0.0,220,https://salt.tikicdn.com/ts/product/7d/00/4e/fa9010b38012eaf1a6d55280d32dd045.JPG,5,21,"'The Design Thinking Life Playbook: Tư Duy Thiết Kế Ứng Dụng Trong Cuộc Sống' là một tác phẩm sâu sắc, khám phá những cung bậc cảm xúc con người. Cuốn sách đưa người đọc đến với một hành trình đầy suy ngẫm và xúc động. Với ngôn từ giản dị nhưng sâu lắng, nó chạm đến trái tim của mọi độc giả. Đây là lựa chọn tuyệt vời cho những ai đang tìm kiếm sự đồng cảm và hiểu biết.",17
11472231,Combo Giáo Trình Chuẩn HSK 4 Bài Học và Giáo Trình Chuẩn HSK 4 Bài Tập ( Tặng Kèm Viết ),772000,595.0,5.0,496,https://salt.tikicdn.com/ts/product/c4/c5/e1/d1d599f17922ee3662ce2f1480b08601.jpg,228,3,"Cuốn sách 'Combo Giáo Trình Chuẩn HSK 4 Bài Học và Giáo Trình Chuẩn HSK 4 Bài Tập ( Tặng Kèm Viết )' mang đến một góc nhìn mới mẻ và đầy cảm hứng. Qua từng trang sách, độc giả sẽ cảm nhận được chiều sâu của tư duy và cảm xúc. Tác phẩm này không chỉ giải trí mà còn giúp người đọc chiêm nghiệm về cuộc sống. Một cuốn sách đáng đọc trong mọi thời điểm.",7
72540039,Combo Bộ 3 Cuốn: EHON - Thông Minh Cho Trẻ Mẫu Giáo (Gồm 3 Cuốn: Xếp Hàng Làm Gì Thế? Ai Đang Trốn Ấy Nhỉ? Kẹt Xe Lâu Quá Vậy?),156000,,0.0,,https://salt.tikicdn.com/ts/product/65/8b/e1/a1457ec2152137705c846e3059a40c13.jpg,1031,3,'Combo Bộ 3 Cuốn: EHON - Thông Minh Cho Trẻ Mẫu Giáo (Gồm 3 Cuốn: Xếp Hàng Làm Gì Thế? Ai Đang Trốn Ấy Nhỉ? Kẹt Xe Lâu Quá Vậy?)' đưa người đọc vào một thế giới tinh tế và chân thực. Cuốn sách không chỉ kể chuyện mà còn truyền tải những giá trị sống ý nghĩa. Những ai từng trải qua thăng trầm cuộc sống sẽ thấy mình trong từng trang sách. Một tác phẩm đáng để nghiền ngẫm.,2
68049234,Đừng Để Mất Bò - 7 Bước Quản Lý Cửa Hàng Hiệu Quả Và Chống Thất Thoát,169000,4126.0,5.0,272,https://salt.tikicdn.com/ts/product/33/c8/e1/c027e051a0238822508d28602b95334f.png,311,15,"'Đừng Để Mất Bò - 7 Bước Quản Lý Cửa Hàng Hiệu Quả Và Chống Thất Thoát' là một tác phẩm sâu sắc, khám phá những cung bậc cảm xúc con người. Cuốn sách đưa người đọc đến với một hành trình đầy suy ngẫm và xúc động. Với ngôn từ giản dị nhưng sâu lắng, nó chạm đến trái tim của mọi độc giả. Đây là lựa chọn tuyệt vời cho những ai đang tìm kiếm sự đồng cảm và hiểu biết.",11
177477619,"Luật Doanh Nghiệp (Hiện Hành) (Sửa Đổi, Bổ Sung Năm 2022)",103700,,0.0,296,https://salt.tikicdn.com/ts/product/91/7a/cf/79a1172db42ebe69b95c68556f3f3869.jpg,5,3,"'Luật Doanh Nghiệp (Hiện Hành) (Sửa Đổi, Bổ Sung Năm 2022)' là một tác phẩm sâu sắc, khám phá những cung bậc cảm xúc con người. Cuốn sách đưa người đọc đến với một hành trình đầy suy ngẫm và xúc động. Với ngôn từ giản dị nhưng sâu lắng, nó chạm đến trái tim của mọi độc giả. Đây là lựa chọn tuyệt vời cho những ai đang tìm kiếm sự đồng cảm và hiểu biết.",36
206850438,5 phút tư duy logic - Tập 3: Nâng cao,134000,11.0,0.0,64,https://salt.tikicdn.com/ts/product/e7/74/12/4b5a0aaa815ddd234103f8fe9eeb48ae.jpg,1008,3,"Với tựa đề '5 phút tư duy logic - Tập 3: Nâng cao', tác phẩm gợi mở nhiều suy tư về con người và xã hội. Lối kể chuyện hấp dẫn kết hợp cùng nội dung gần gũi tạo nên một trải nghiệm đọc tuyệt vời. Đây là một lựa chọn lý tưởng cho những ai yêu thích sách giàu cảm xúc và triết lý.",2
140360872,Để Xây Dựng Doanh Nghiệp Hiệu Quả (Tái Bản),139000,491.0,5.0,323,https://salt.tikicdn.com/ts/product/a8/bf/5a/ece827fbadcf165a4129bd453a4305f8.jpg,1032,22,'Để Xây Dựng Doanh Nghiệp Hiệu Quả (Tái Bản)' là hành trình khám phá nội tâm và thế giới xung quanh đầy thú vị. Tác phẩm chứa đựng những thông điệp ý nghĩa và chân thực. Người đọc sẽ tìm thấy sự đồng cảm trong từng câu chữ. Đây là một cuốn sách mang tính nhân văn sâu sắc.,17
206310909,Tài chính cá nhân cho mẹ Việt,199000,23.0,5.0,296,https://salt.tikicdn.com/ts/product/b9/56/97/e74cfba8277bc6cabbbee2ec866e76a8.jpg,5,2,'Tài chính cá nhân cho mẹ Việt' là hành trình khám phá nội tâm và thế giới xung quanh đầy thú vị. Tác phẩm chứa đựng những thông điệp ý nghĩa và chân thực. Người đọc sẽ tìm thấy sự đồng cảm trong từng câu chữ. Đây là một cuốn sách mang tính nhân văn sâu sắc.,13
109298270,Cẩm Nang Con Gái (Tái Bản),68000,649.0,4.8,152,https://salt.tikicdn.com/media/catalog/producttmp/3c/d1/ec/7846f36bf4e9f9910dcd0a916aabbb63.jpg,812,3,"'Cẩm Nang Con Gái (Tái Bản)' là một tác phẩm sâu sắc, khám phá những cung bậc cảm xúc con người. Cuốn sách đưa người đọc đến với một hành trình đầy suy ngẫm và xúc động. Với ngôn từ giản dị nhưng sâu lắng, nó chạm đến trái tim của mọi độc giả. Đây là lựa chọn tuyệt vời cho những ai đang tìm kiếm sự đồng cảm và hiểu biết.",7
84595858,Tôi Vỡ Tan Để Ánh Sáng Ngập Tràn,99000,3406.0,4.8,192,https://salt.tikicdn.com/ts/product/15/8a/32/5ecbae0b3b46e62b1cef85a208a04bf9.jpg,1033,5,"Với tựa đề 'Tôi Vỡ Tan Để Ánh Sáng Ngập Tràn', tác phẩm gợi mở nhiều suy tư về con người và xã hội. Lối kể chuyện hấp dẫn kết hợp cùng nội dung gần gũi tạo nên một trải nghiệm đọc tuyệt vời. Đây là một lựa chọn lý tưởng cho những ai yêu thích sách giàu cảm xúc và triết lý.",10
2449681,Sách Tương Tác - Big Book - Cuốn Sách Khổng Lồ Về Các Ngôi Sao Và Các Hành Tinh (Tái Bản),168000,42.0,5.0,32,https://salt.tikicdn.com/ts/product/99/18/75/3e6552c53d1be935664930ba1400a9c5.jpg,1034,3,"Với tựa đề 'Sách Tương Tác - Big Book - Cuốn Sách Khổng Lồ Về Các Ngôi Sao Và Các Hành Tinh (Tái Bản)', tác phẩm gợi mở nhiều suy tư về con người và xã hội. Lối kể chuyện hấp dẫn kết hợp cùng nội dung gần gũi tạo nên một trải nghiệm đọc tuyệt vời. Đây là một lựa chọn lý tưởng cho những ai yêu thích sách giàu cảm xúc và triết lý.",4
134846272,Education - Kinh Doanh Giáo Dục Tại Thị Trường Việt Nam,220000,567.0,4.6,144,https://salt.tikicdn.com/ts/product/f7/7b/c1/e0c3dea54ee35ef5296746f3284852c6.png,1035,3,'Education - Kinh Doanh Giáo Dục Tại Thị Trường Việt Nam' đưa người đọc vào một thế giới tinh tế và chân thực. Cuốn sách không chỉ kể chuyện mà còn truyền tải những giá trị sống ý nghĩa. Những ai từng trải qua thăng trầm cuộc sống sẽ thấy mình trong từng trang sách. Một tác phẩm đáng để nghiền ngẫm.,5
2776871,"Sách PACE Books - Chốt sales – Đàm phán thành công (Closing) - Craig Christensen, Sean Frontz, Dennis Susa",105000,1949.0,4.5,128,https://salt.tikicdn.com/ts/product/6f/aa/05/eac952627f0f82263af4087fbf477bdd.jpg,1036,15,"'Sách PACE Books - Chốt sales – Đàm phán thành công (Closing) - Craig Christensen, Sean Frontz, Dennis Susa' là hành trình khám phá nội tâm và thế giới xung quanh đầy thú vị. Tác phẩm chứa đựng những thông điệp ý nghĩa và chân thực. Người đọc sẽ tìm thấy sự đồng cảm trong từng câu chữ. Đây là một cuốn sách mang tính nhân văn sâu sắc.",4
21435670,Animorphs - Người Hóa Thú - Tập 12 - Phản Ứng,66000,354.0,5.0,164,https://salt.tikicdn.com/ts/product/c3/5f/29/8d6a0e452aaa53406f75e10370e99bfe.jpg,1037,1,'Animorphs - Người Hóa Thú - Tập 12 - Phản Ứng' đưa người đọc vào một thế giới tinh tế và chân thực. Cuốn sách không chỉ kể chuyện mà còn truyền tải những giá trị sống ý nghĩa. Những ai từng trải qua thăng trầm cuộc sống sẽ thấy mình trong từng trang sách. Một tác phẩm đáng để nghiền ngẫm.,1
70524093,Góc Khuất Của Yêu Thương ,98000,1698.0,5.0,264,https://salt.tikicdn.com/ts/product/16/a9/08/bfb59ebbb98b97807b7d3898d3a67816.jpg,159,5,'Góc Khuất Của Yêu Thương ' là hành trình khám phá nội tâm và thế giới xung quanh đầy thú vị. Tác phẩm chứa đựng những thông điệp ý nghĩa và chân thực. Người đọc sẽ tìm thấy sự đồng cảm trong từng câu chữ. Đây là một cuốn sách mang tính nhân văn sâu sắc.,10
38223395,Tâm Lý Học Hài Hước (Tái Bản),89000,2156.0,4.8,294,https://salt.tikicdn.com/ts/product/05/d4/8e/74b94ed27e2156ed81a9cb6a82e364d3.jpg,1038,2,"Với tựa đề 'Tâm Lý Học Hài Hước (Tái Bản)', tác phẩm gợi mở nhiều suy tư về con người và xã hội. Lối kể chuyện hấp dẫn kết hợp cùng nội dung gần gũi tạo nên một trải nghiệm đọc tuyệt vời. Đây là một lựa chọn lý tưởng cho những ai yêu thích sách giàu cảm xúc và triết lý.",4
43775511,Tiếng Hàn Tổng Hợp Dành Cho Người Việt Nam - Sơ Cấp 1 (Bản Đen Trắng),150000,191.0,5.0,378,https://salt.tikicdn.com/ts/product/9c/4d/7e/f8d244f4ac8300935c4702647dfb51ec.jpg,112,3,"Cuốn sách 'Tiếng Hàn Tổng Hợp Dành Cho Người Việt Nam - Sơ Cấp 1 (Bản Đen Trắng)' mang đến một góc nhìn mới mẻ và đầy cảm hứng. Qua từng trang sách, độc giả sẽ cảm nhận được chiều sâu của tư duy và cảm xúc. Tác phẩm này không chỉ giải trí mà còn giúp người đọc chiêm nghiệm về cuộc sống. Một cuốn sách đáng đọc trong mọi thời điểm.",4
7774991,Animorphs - Người Hóa Thú - Tập 6: Tù Nhân,66000,497.0,4.8,176,https://salt.tikicdn.com/ts/product/50/a2/1d/4268def83802ad0210082d88b8f014db.jpg,899,1,"Cuốn sách 'Animorphs - Người Hóa Thú - Tập 6: Tù Nhân' mang đến một góc nhìn mới mẻ và đầy cảm hứng. Qua từng trang sách, độc giả sẽ cảm nhận được chiều sâu của tư duy và cảm xúc. Tác phẩm này không chỉ giải trí mà còn giúp người đọc chiêm nghiệm về cuộc sống. Một cuốn sách đáng đọc trong mọi thời điểm.",4
145093422,Bóc Dán Hình Thông Minh IQ - EQ - CQ - Sticker For Kids Cuốn 3 (2-8T),60000,161.0,5.0,24,https://salt.tikicdn.com/ts/product/f0/fb/f8/2f4bebd186b1ad8082ac255875a063fb.jpg,1039,3,'Bóc Dán Hình Thông Minh IQ - EQ - CQ - Sticker For Kids Cuốn 3 (2-8T)' đưa người đọc vào một thế giới tinh tế và chân thực. Cuốn sách không chỉ kể chuyện mà còn truyền tải những giá trị sống ý nghĩa. Những ai từng trải qua thăng trầm cuộc sống sẽ thấy mình trong từng trang sách. Một tác phẩm đáng để nghiền ngẫm.,5
186880516,Con Đường Của Real Madrid,135000,155.0,5.0,344,https://salt.tikicdn.com/ts/product/f5/f8/90/5df8649a6a34cd2d7e59d2e71f98c420.jpg,1040,3,'Con Đường Của Real Madrid' đưa người đọc vào một thế giới tinh tế và chân thực. Cuốn sách không chỉ kể chuyện mà còn truyền tải những giá trị sống ý nghĩa. Những ai từng trải qua thăng trầm cuộc sống sẽ thấy mình trong từng trang sách. Một tác phẩm đáng để nghiền ngẫm.,5
145511903,Combo 2 cuốn: Giận (Tái Bản 2021) + Không Diệt Không Sinh Đừng Sợ Hãi ( Phát Triển Khả Năng Sống Thực Thị/ Tặng kèm Bookmark),230500,52.0,5.0,,https://salt.tikicdn.com/ts/product/98/06/c0/d88d1421168f67c122f70062246e27db.jpg,5,16,'Combo 2 cuốn: Giận (Tái Bản 2021) + Không Diệt Không Sinh Đừng Sợ Hãi ( Phát Triển Khả Năng Sống Thực Thị/ Tặng kèm Bookmark)' là hành trình khám phá nội tâm và thế giới xung quanh đầy thú vị. Tác phẩm chứa đựng những thông điệp ý nghĩa và chân thực. Người đọc sẽ tìm thấy sự đồng cảm trong từng câu chữ. Đây là một cuốn sách mang tính nhân văn sâu sắc.,20
3656561,Animorphs - Người Hóa Thú - Tập 3: Cuộc Đối Đầu,63000,565.0,5.0,172,https://salt.tikicdn.com/ts/product/4f/52/f1/d48d8eb2120e230a05e8257a47715f5a.jpg,899,1,"Với tựa đề 'Animorphs - Người Hóa Thú - Tập 3: Cuộc Đối Đầu', tác phẩm gợi mở nhiều suy tư về con người và xã hội. Lối kể chuyện hấp dẫn kết hợp cùng nội dung gần gũi tạo nên một trải nghiệm đọc tuyệt vời. Đây là một lựa chọn lý tưởng cho những ai yêu thích sách giàu cảm xúc và triết lý.",4
65443438,Sách PACE Books - KPI thước đo mục tiêu trọng yếu (Key Performance Indicators) - David Parmenter,195000,256.0,5.0,504,https://salt.tikicdn.com/ts/product/c3/69/f3/ca181b4c7779a14308756810845bc2ce.jpg,1041,3,'Sách PACE Books - KPI thước đo mục tiêu trọng yếu (Key Performance Indicators) - David Parmenter' đưa người đọc vào một thế giới tinh tế và chân thực. Cuốn sách không chỉ kể chuyện mà còn truyền tải những giá trị sống ý nghĩa. Những ai từng trải qua thăng trầm cuộc sống sẽ thấy mình trong từng trang sách. Một tác phẩm đáng để nghiền ngẫm.,7
